visitorid,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
151953,315545,422425,320494,369447,161623,445351,299222,193828,388097,402580,69533,234255,456792,380237,318333,312728,119636,370360,48030,156813
152034,37029,122604,320130,438484,389158,334520,51650,49621,14671,46130,57788,100282,29196,213834,425951,108486,445351,342530,463617,48030
152062,29100,316753,48030,341482,15948,455183,422425,400946,232509,91755,122604,389158,57788,62549,69533,315545,463617,446820,425951,380237
152078,384302,91105,345279,158666,219512,37029,441852,161623,271953,138427,254477,89775,243355,260093,190000,188228,168367,251751,391484,344071
152693,312728,29196,316753,445351,341482,272770,420960,409804,46232,299222,12217,69533,268883,122604,213834,62549,438484,119736,248455,253615
152795,231482,455183,321905,118914,328696,204494,355994,5411,460188,422356,277490,340960,128908,369447,448044,268335,456005,395845,166306,306590
152838,359491,400946,393111,350629,62549,405770,294807,190000,12765,389158,215503,310944,279531,138427,465511,12040,103156,191106,26634,411482
152963,48030,316753,112782,257040,312728,234255,7943,339703,320130,384302,272770,12217,409804,232509,119736,9877,461686,266900,91105,62549
153494,29100,369447,48030,315543,445351,386092,247909,345279,12217,242273,299222,248630,161623,63859,368841,118551,381352,158666,4001,31976
153604,216305,62549,186256,304537,432152,138427,235224,387377,122941,52928,428827,241441,10572,273936,316753,227331,46232,73852,303715,7161
154060,445351,299222,384302,12217,312728,139515,318333,112782,316753,280375,232509,48030,179601,170262,231482,165337,290999,448044,438484,303715
154097,151444,369447,316753,455183,161623,231482,393028,48030,29100,65273,384302,350629,253615,321905,341482,328696,15948,355994,122604,422356
154260,29100,112782,142466,369447,48030,29196,312728,232509,219512,89262,82586,238445,303715,266439,129138,228287,299222,445486,339763,220797
154662,290999,179601,242905,11663,449912,355994,170262,399592,84310,234255,130709,22926,51360,442131,460188,338307,73852,141908,441953,247909
154663,37029,122604,320130,389158,445351,438484,334520,57788,51650,49621,14671,46130,100282,213834,425951,463617,446820,56303,108486,395435
154819,272770,29196,109618,243355,29100,312728,162139,46232,69974,453618,100393,400946,123176,84160,128745,409804,75597,290269,147684,546
154824,5411,231482,65273,367664,374092,133907,247909,399031,445351,292444,7943,142466,243980,339703,415610,68000,232509,369158,190070,321905
154904,29196,312728,69533,409804,46232,234255,369447,354233,441668,341482,299222,365673,102306,37029,420960,184903,334273,414460,384302,266900
155002,335975,133814,323194,378637,29100,334273,158666,441668,190070,460658,254418,869,266900,308438,369447,272770,98425,350629,118551,29196
155108,142466,12217,29196,312728,290999,369447,441852,445351,242905,420960,179601,56782,355994,158666,215503,17910,19883,130371,11663,424506
155176,316753,7943,133814,393028,69533,253615,315545,29100,65273,16813,387318,299222,354233,280375,118199,400946,198209,215596,428554,234493
155522,290999,234255,231482,179601,355994,455183,268335,242905,460188,328696,321905,48030,456005,118914,340960,449912,166306,232509,218626,277490
155583,341482,247909,65273,222888,441668,384302,119736,320130,37029,48030,279457,290999,441852,231482,369158,303828,46156,291877,272770,461686
155708,316753,312728,272770,409804,29196,290999,253615,339703,46232,234255,257040,438484,29100,69974,48030,320130,546,198209,162139,400946
155743,111530,400946,374092,84160,358041,301721,275580,315543,436004,379192,42002,54698,355994,386947,369158,441668,449489,271930,382958,422561
155866,290999,161623,312728,219512,112782,29100,111530,299222,441668,48030,12217,179601,335975,374092,445351,232509,367664,316753,247909,243980
156033,445351,84160,37029,314789,234255,85579,448453,340825,177522,413990,272770,369158,441668,52039,17478,180751,247909,65273,224614,408504
156123,133814,354233,316753,247909,158666,133907,320130,65273,445351,234255,339703,257040,253615,389158,122604,57788,29100,341482,7943,144540
156545,369447,291877,247909,179601,342530,339703,441852,453618,190000,116624,325652,104017,380649,2463,37029,168927,121489,388974,298868,241892
156665,37029,272770,247909,369158,231482,190070,68000,450082,314789,85579,332629,374092,399531,7943,340825,453618,415610,161623,312728,400946
157616,65273,369447,247909,37029,445351,441852,231482,112782,393028,48030,279457,217278,11279,197642,109618,455183,17478,316753,291877,7943
157833,445351,341482,299222,122604,438484,29100,446820,369447,90240,57788,356455,213834,389158,316753,314642,463617,167337,49621,303237,247909
157958,7943,341482,445351,320130,389158,316753,441852,12217,29100,438484,247909,290999,122604,140532,213834,463617,446820,57788,90240,125751
157985,84160,29196,272770,290999,312728,257040,316753,139515,409804,280375,12217,318333,46232,400946,372188,315543,85914,133907,206880,140527
158413,341482,69533,29196,369447,231482,312728,243355,441668,138427,128908,4001,109618,436004,150882,244458,238766,351481,428257,141480,172668
158497,48030,29100,445351,299222,290999,7943,441852,232509,133814,294482,17478,11279,354233,318333,12217,119736,312728,329133,274798,62275
158522,231482,112782,179601,282385,369447,290999,37029,89775,118914,360487,441852,170262,210087,268883,11663,280375,11670,190000,355752,444824
158602,115323,312728,235224,394678,334273,456005,342530,413990,449912,225257,461686,328696,389158,409804,115696,341482,315543,422356,464731,459475
158919,111530,459475,9877,241555,112782,312728,12217,325310,38965,315543,232509,400946,283115,272770,48030,37115,379520,29196,412622,208939
159032,29100,247909,315543,232509,158666,441852,291877,183511,142466,161623,382437,162139,100393,92271,128745,227309,436004,133814,369447,460187
159209,316753,7943,65273,253615,339703,409804,344723,312728,22436,198209,325852,46232,299038,234493,446820,78163,109618,62549,320130,122604
159298,354233,133907,133814,247909,158666,190070,65273,316753,339703,68000,369447,378637,253615,290999,314789,231482,69533,232509,323194,22436
159394,272770,48030,162139,211418,453618,400946,157743,69974,312728,321089,290269,34843,29196,237244,358348,46232,69459,150103,349318,204023
159887,316753,65273,253615,339703,344723,22436,133907,46232,445351,106741,409804,325852,312728,198209,446820,158666,299038,89775,78163,213834
160174,112782,339703,417927,445351,299222,231482,420960,247909,339808,204494,340825,272770,119736,48030,268883,290999,68000,190000,266900,415610
160251,7943,312728,369447,29196,232509,299222,69533,445351,303715,12217,318333,315543,29100,316753,303828,424515,869,266900,58638,384302
160257,290999,179601,384302,133814,312728,37029,242905,445351,112782,12217,69533,11663,231482,355994,29196,22926,170262,399592,438484,73852
160537,312728,445351,29196,381613,299222,384302,12217,318333,85832,170262,69533,11663,422356,111530,179601,399592,231482,89044,369933,128908
161047,29100,161623,29196,7943,48030,393123,454784,193518,257575,184294,70314,109109,89766,444006,443295,163090,89202,280328,379796,87856
161396,48030,369447,316753,29100,89775,190000,37029,268883,341482,409804,65273,234493,455183,299222,253615,420960,339703,60980,214757,333792
161604,315545,320494,161623,422425,393028,193828,388097,402580,456792,380237,274798,445351,119636,48030,370360,91105,247909,156813,246634,109618
161767,315545,422425,29100,320494,341482,380237,299222,193828,438484,184465,389158,445351,56303,57788,456792,63102,247167,376974,402580,227869
161802,29196,234255,29100,69533,299222,312728,232509,111530,209994,7943,318333,315543,162525,357054,158666,219512,215596,340375,337327,80435
162049,341482,234255,320130,109618,84160,247909,272770,316753,298009,65273,257040,243355,119736,354233,369158,441852,400946,389158,17478,102306
162085,369447,247909,48030,37029,133907,445351,112782,320130,441852,84160,869,345279,244458,243355,389158,248455,190000,119736,183511,299677
162337,384302,161623,393028,91105,206880,274798,350103,110529,301843,197642,19752,89688,11279,369447,29100,321850,359251,331311,109618,445351
162900,29100,48030,400946,290999,232509,272770,382751,233439,133907,357054,247909,369158,237422,113440,22926,232780,340375,444365,193488,80435
163049,9877,241555,38965,325310,412622,37115,283115,265571,239006,252319,82377,319680,250212,268972,381941,322341,269085,220678,308263,44826
163134,290999,48030,334273,12217,11663,84160,280375,299222,400946,318333,355994,379520,84310,257040,175356,254432,217068,119736,16813,89775
163167,29100,341482,445351,299222,7943,247909,389158,65273,365673,184903,438484,57788,90240,33912,221638,122604,446820,184465,461091,56303
163344,48030,369447,257040,299222,29196,303715,315543,445351,266900,112782,29100,204494,80435,357054,321905,252068,231482,337327,237422,12217
163720,48030,112782,29100,299222,290999,12217,445351,232509,309778,219512,420960,312728,29196,318333,179601,266900,119736,231482,11670,417927
164188,299222,298009,161623,29196,29100,369447,335975,37029,318333,48030,309778,96924,303715,445351,11670,91755,232509,290250,180751,367664
164404,37029,445351,122604,234255,369447,14671,320130,455183,438484,441668,389158,315543,247909,334520,213834,84160,456005,57788,257040,342530
164771,111530,400946,272770,84160,374092,29100,109618,369158,453618,341482,393028,301721,243355,194791,203780,187138,69974,355994,375822,285729
164939,369447,315543,247909,12217,84160,29100,111530,112782,318333,445351,109618,219512,243355,280328,303828,829,312728,110151,150882,374092
165027,272770,312728,162139,17478,358348,261673,429380,266521,128745,157743,6432,69974,306317,304145,436115,22436,46232,91888,445232,297884
165158,9877,241555,38965,325310,412622,37115,283115,265571,252319,239006,82377,319680,381941,268972,250212,322341,269085,220678,308263,44826
165162,7943,29196,461686,369447,161623,315543,312717,257040,142466,303828,304877,56782,23762,122041,12217,369158,119736,386724,359439,42002
165400,29100,37029,316753,133907,341482,272770,159822,342264,234887,458637,164344,29940,310944,400946,310514,132683,65273,32267,90931,133224
165401,29196,461686,341482,369447,231482,369158,119736,312728,456005,315543,301721,456056,218794,321905,69533,334401,272770,400946,64951,379520
165991,9877,241555,38965,325310,412622,37115,283115,265571,252319,239006,82377,319680,381941,268972,250212,322341,269085,220678,308263,44826
166554,234255,316753,133907,69533,445351,312728,161623,299222,369447,12217,247909,253615,232509,158666,29100,242905,441852,318333,215596,339703
167384,231482,234255,455183,355994,460188,118914,321905,328696,422356,456005,204494,290999,128908,242905,340960,268335,454818,218626,64951,277490
167511,48030,112782,257040,312728,310944,29196,393111,308438,29940,119736,299222,12217,89044,132683,339703,159822,342264,32267,288525,29757
167521,5411,33030,375492,215715,459936,358234,33956,37807,194791,193409,321089,369158,89143,369310,154821,449224,70035,230985,279006,445351
167573,290999,179601,242905,11663,170262,399592,449912,22926,442131,355994,73852,133907,130709,51360,84310,338307,441852,224832,257200,141908
167704,111530,459475,400946,272770,29100,229928,341482,369158,109618,301721,339517,84160,243355,172004,453618,235460,374092,393028,112782,403969
167847,445351,420960,268883,424506,283916,286731,442496,101718,76196,112782,299222,148103,129953,188148,360877,179601,294790,272907,317435,327104
167924,290999,179601,11663,355994,242905,170262,449912,84310,399592,7943,442131,268335,217068,130709,460188,341482,73852,280375,141908,51360
167971,445351,341482,441852,7943,12217,320130,167337,316753,389158,56782,17478,213834,140532,463617,82278,122604,48030,119736,57788,146896
168010,369447,445351,299222,37029,232509,312728,315543,29196,247909,318333,213834,69533,12217,441852,231482,92466,350629,68000,204494,332629
168318,420960,268883,283916,231482,179362,37930,446522,286731,188148,17607,176648,200678,34843,408504,272907,408203,354153,191581,424506,438513
168700,234255,355994,290999,231482,460188,242905,455183,369447,179601,118914,64951,268335,321905,328696,218626,340960,456005,449912,454818,166306
169065,303828,869,118551,303715,254418,58638,266900,308438,432478,89044,276494,438322,432925,432992,368947,330090,125318,96127,261979,107184
169088,369447,445351,48030,299222,247909,312728,12217,315543,335331,345279,309778,111530,29196,318333,441852,441668,46232,92466,384302,184199
169097,161623,219512,370653,7943,232509,69533,303828,290999,393028,84160,91105,29196,869,118551,355994,312728,254418,274798,242905,315545
169227,315545,320494,422425,193828,388097,456792,402580,119636,380237,369447,279457,441852,420960,272455,370360,283916,385769,268883,286731,156813
169362,316753,65273,339703,359491,350629,393111,62549,389158,190000,253615,57788,271896,446934,215503,138427,312728,5470,200242,400946,279531
169381,96924,316753,340093,441668,29100,37029,385475,315543,74494,93144,89775,312728,253615,422425,409804,4001,21013,345279,46232,286731
169483,272770,400946,29100,112782,453618,369158,341482,84160,255725,109618,301721,69974,304537,285729,194791,272976,374092,186256,12765,444593
170222,29196,312728,409804,341482,69533,46232,272770,441668,420960,234255,253615,102306,69974,48030,546,334273,334401,316753,365673,339703
170258,369447,112782,441852,12217,350629,355994,299222,111530,82278,312728,247909,219512,11279,294482,365015,414460,69533,215596,445351,197642
170377,869,303828,266900,254418,303715,118551,58638,308438,432478,89044,276494,438322,432925,432992,368947,330090,96127,421337,185246,125318
170396,461686,218794,171878,869,341482,32581,303828,266900,254418,118551,308438,10572,58638,303715,29100,272770,432478,276494,438322,89044
170606,299222,393028,441852,69533,29100,369447,242905,232509,312728,159624,318333,294482,350629,449912,345743,360378,111530,29082,409804,99647
170749,272770,400946,369158,231482,133907,29100,453618,84160,69974,869,314789,308438,118551,247909,109618,194791,285729,301721,341482,254418
