visitorid,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
457749,16639,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233
457771,150775,368932,107968,49154,181963,165300,284030,208937,129616,160709,353655,280622,381821,331949,373316,198061,230796,197811,272013,193054
458095,48030,144344,228392,21547,37972,71670,82010,88501,110653,111070,147344,198340,255338,259235,273816,275217,312893,335665,346171,360675
458104,193579,417621,41955,81478,329687,116624,227309,197083,12492,419225,441852,461686,418269,443608,78705,93753,114864,118782,214563,247323
458524,59234,226018,22952,378867,361286,237193,248781,273105,313761,22261,70069,298909,185835,77916,191899,208971,311069,286106,147447,282715
458707,115258,221761,248063,158641,425593,443466,236512,15773,10935,14656,31498,62077,63338,86297,89821,93595,98990,108765,121304,138414
458728,376974,110310,256668,330559,375458,154385,167817,364427,422200,424701,402,538,1874,3347,3710,5024,10935,11227,12320,12343
458758,142608,327949,343903,364612,165198,112463,290327,51365,370620,138414,223911,232381,271527,296423,378968,18335,39184,120249,126942,132593
459114,9187,351912,14579,53239,39717,4115,44297,71398,94711,96075,151974,226891,272544,275333,279741,287975,309849,319080,330322,402827
459849,382570,421317,1049,30681,44055,70635,80313,99484,140168,148651,159965,164846,165416,186817,219502,230595,272255,286716,288141,319327
460022,168036,367281,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
460284,425294,11887,150403,36206,178762,304876,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780
460318,367480,194791,95683,20395,35713,63649,104203,210345,224105,229340,265025,265046,334607,384468,429510,466336,51832,59399,102896,159154
460414,167769,140266,355312,118126,133250,224166,329110,71712,79971,79517,256049,383752,396735,455898,51157,211377,450203,142538,336172,16307
460610,263217,407992,30963,135437,283928,394795,413300,306590,231482,253936,340960,67496,300906,128908,305520,79316,392302,76447,363007,69880
460925,223003,241752,127042,244819,3004,4699,10935,14656,49126,57990,60999,61508,62077,63338,86297,89821,93544,93595,98990,108666
461060,34501,401533,363292,293139,2790,7947,159375,201537,228302,292742,309350,329676,329771,350775,356566,359582,370150,400001,6946,88642
461274,73551,120218,5900,292760,247180,229016,377118,118432,41754,461124,371727,143507,90077,322185,384061,73750,181373,463730,54910,290371
461287,81158,416949,25376,33826,53613,336864,181188,319466,165568,410355,431940,305905,351394,149049,41169,203090,238645,8140,312735,391598
461551,51742,378826,313464,184634,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255
461907,78729,354233,441852,346786,354585,2119,254617,372394,90904,137149,162722,34127,44539,387167,183511,4699,8765,20878,27625,28833
462003,82776,159298,337480,49496,144865,250484,316239,110655,162549,299856,246391,265123,270193,285637,370508,50394,101740,399361,31591,152885
462174,143688,214579,51269,261308,187673,377805,266237,355856,108328,80798,234036,5411,461686,187946,309778,370653,257040,298009,335975,96924
462326,464479,243245,2142,113522,12989,130484,176919,198216,234020,287206,314891,382005,393156,365258,68511,84409,230902,239010,278813,328087
462496,89153,116102,181827,52957,317616,358281,415597,322097,286195,197051,33628,9163,114403,432842,331910,245510,377863,234493,68821,294089
462885,122864,439050,298100,113584,36814,443088,160557,245485,367214,139773,69450,160499,283896,139054,198642,299466,367014,454560,433796,464087
463309,308961,455434,175651,44189,444076,222901,117695,4001,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447
463473,181146,223076,226278,464152,43241,411198,334538,349839,211434,259038,331097,14086,58252,84228,233789,236946,241261,286870,314992,355299
463561,35181,438794,50263,11304,294888,355558,448865,462528,125880,196152,218087,25537,152335,16374,73081,281424,407202,210531,368879,412567
463655,35521,144339,311743,310399,289750,253681,203336,256711,55666,113462,196015,379545,435207,380038,110264,156195,387636,427844,391020,61847
463753,56934,169956,248037,13951,132893,237602,93144,357564,140360,225706,324704,343842,372875,378561,451800,385475,96924,385735,187119,294468
463794,330506,398452,37218,67729,220910,52329,356791,440066,208270,406298,2332,10259,38715,40889,93229,94728,112962,114045,114938,116856
464068,22256,164460,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
464085,16927,259822,368260,368826,59587,13094,344739,17584,169550,314493,420590,438131,3608,19480,29966,40401,45025,49074,52048,56309
464760,68844,239252,339138,358891,869,432992,185492,118551,179859,276494,58638,330090,148838,254418,314073,303828,308438,116581,266900,253888
465974,46616,422853,60966,440560,10935,14656,62077,63338,86297,89821,93595,98990,108765,99614,982,84275,427229,21119,161463,244683
466004,97307,222888,23657,34127,44539,56505,110818,406780,267232,2119,99583,372394,126143,7372,137149,219886,344770,162652,280720,297619
466135,341260,357787,44547,59656,212589,248862,18521,32108,112894,113673,144218,180139,186251,215811,219359,226891,249293,272544,309849,319512
466238,237568,405798,22521,119225,243021,73650,199110,410094,359577,445698,279976,425617,396977,32453,307446,220675,86198,215435,356887,443223
466781,133924,148545,397371,97565,362528,231907,86282,222196,334975,19677,55049,175058,214371,283919,87090,148788,161371,415976,32108,112894
466868,268086,86936,268048,302948,207802,42171,347882,290527,49282,220624,294886,104268,248781,138013,127402,11423,190444,210021,313554,182278
466899,382499,408504,85347,275570,104769,459628,250662,90921,6133,6460,11475,13393,14866,15230,19476,19839,21095,21130,21335,25068
467149,61394,111523,261888,142936,156674,438822,136593,402,3347,12343,13376,13453,16645,17781,17946,20603,25218,27733,28351,29894
467420,27283,69533,436748,223377,35439,53314,183997,271317,215596,55586,143970,148819,261521,272153,276484,270235,381081,678,1761,6022
467439,288243,400064,208270,396706,228282,398452,67814,37218,330506,425534,3923,253256,318206,140967,449023,440066,6333,10647,24201,45495
467732,359053,174803,226891,245100,272544,309849,396383,429224,441718,314019,317792,320509,408337,206527,306946,82264,83148,221233,329845,370180
467881,192576,79030,41452,387035,341482,84517,23735,42098,230720,259873,105298,324245,10935,14656,62077,63338,86297,89821,93595,98990
468082,8159,287983,136626,422022,162036,96816,412404,224244,279280,1510,58619,94536,111436,152284,164390,199279,246647,283776,312384,351847
468309,37846,159847,183263,165511,306320,267547,367136,457213,382234,402730,145077,195457,288140,124706,40195,93029,183930,72478,397964,424432
468489,166014,239727,431310,374991,150871,305183,318918,68339,306327,29099,333737,210156,170287,94616,449417,10628,35316,43081,43593,103272
468711,302312,284074,235748,111390,307455,106037,167985,180002,198503,225215,2791,412935,447296,113312,209256,397884,398809,141636,86894,464864
469019,266965,38751,333039,28072,362495,276402,218794,40630,32581,461686,28242,10572,88262,396740,5237,19633,459319,280845,311343,251040
469209,39788,356165,376157,54115,140360,169047,225706,324704,343842,378561,382143,413633,428130,431144,451800,332021,23623,29874,42369,67787
469343,361281,6946,88642,112099,210507,271145,321110,374399,446154,398098,241161,436805,84702,423566,58046,64305,68906,126851,138013,153619
469436,46599,44545,237773,461938,186972,206482,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030
469785,165648,203217,231655,370390,224403,156280,5138,148865,242988,278869,326232,422039,58207,21790,41191,71816,91592,139340,150976,151677
469921,95698,356280,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
469949,320991,398999,227899,424907,386106,233083,254197,153901,375225,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512
469982,37658,112625,631,369031,404,779,6108,10848,15621,15910,23951,27340,42925,48352,50898,55820,59526,61209,61712,65914
470005,66523,172034,166522,74983,90606,214909,253067,115407,429081,7928,13327,135594,292007,355393,244315,92466,381366,176162,65889,275937
470241,162458,45399,295906,243067,370531,147883,377291,1536,4115,33165,44297,47883,65408,67839,70260,71398,71599,81415,96075,96145
470348,259884,441734,447659,196673,264513,404227,48072,23626,155550,19545,335641,29940,216305,23997,140853,30573,342816,272040,342264,3434
470627,229808,272455,408433,227880,353515,312130,438264,197873,450887,84997,32781,44057,45722,80735,101025,111325,131771,133250,135043,144071
470845,338660,127969,204403,420162,162652,432779,374896,204494,97565,137582,158641,341179,278272,231482,180288,297197,358306,384603,396736,421090
471010,6342,253924,67315,359041,320811,298057,275743,244013,374282,380760,217696,63560,323037,19290,79099,89591,126784,159521,160079,198850
471082,29969,372570,48231,107032,161748,335923,357523,10648,104172,203518,262843,430139,120849,302581,286118,268570,110424,367676,295070,70651
471170,371551,391472,261455,329595,23990,24595,27340,30436,42925,48352,55820,61712,68447,81175,89088,141384,154553,155733,192120,221792
471623,328907,429753,67641,76323,96066,402848,408400,435318,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722
471892,11935,355364,15152,242402,15356,368776,279482,277545,298036,407942,425258,21455,111417,308886,149625,403745,300307,293612,8320,289178
471950,423988,205128,307746,4006,225095,72273,310100,381527,8766,14711,78486,112034,206622,246111,279237,324451,379598,431516,463924,297874
472364,409418,357260,116706,271733,244260,6248,348455,209577,244571,26210,18494,102474,147996,248287,275928,10935,14656,62077,63338,63349
472410,91998,430965,67438,117649,51822,166066,189221,162756,19476,78862,144365,222417,285563,287184,293865,306948,311433,279074,227713,138677
473207,173881,376190,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
473424,433689,314121,132726,212029,302363,396478,419690,437298,192213,182250,374271,3653,4020,11439,19531,24522,49646,66946,68558,69832
473439,17794,202690,291202,224605,191555,184903,409804,352442,79599,1049,156004,322501,188752,365673,108442,187398,30681,44055,70635,80313
473749,233734,403718,346786,398178,2119,43322,112758,162722,310318,34127,56505,167237,175972,337286,348839,387167,455240,247909,17561,33970
474094,142944,364303,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
474230,421827,285867,84715,465028,203917,361683,110101,356840,15673,386385,154098,133332,352240,443145,239387,445355,270512,285092,64706,330431
474432,2694,196108,60212,93335,22154,182829,206428,233391,280216,281767,407650,8984,257831,271567,304134,16841,119239,424016,124658,352759
474439,128982,246717,175365,357548,294361,283385,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030
474671,338660,276762,463585,138414,193137,223911,232381,271527,296423,378968,127969,204403,29387,34937,113732,237086,301892,350372,408451,204494
474956,233468,266030,306197,118555,289768,64920,137156,375649,2698,265393,284783,465075,10844,31277,72938,278012,285372,287026,55128,69445
475172,385418,300833,386153,372389,94616,62731,403530,249137,221467,225571,229139,290626,200199,34336,386399,28523,452872,43358,9088,300629
475687,139447,310788,381444,68237,15773,241245,309652,31498,178323,192228,305936,248063,70303,195397,221761,25027,458669,264048,436004,64747
475832,161475,297399,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
475930,182075,298214,203911,87401,90941,141057,54081,111494,450485,11005,22265,133055,451617,109776,460836,83297,205284,238288,376184,74270
476098,215615,26114,46364,138114,83569,455399,465511,232172,134825,433372,63057,322004,132246,161913,342322,27340,42925,48352,55820,61712
476273,435696,89153,52957,366775,259510,171875,246864,331910,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447
476293,187623,245389,30075,182413,136444,159474,291341,344997,257504,59798,330128,410044,33698,234963,273025,301390,252483,81887,187520,370184
476329,257204,245520,356981,19567,270447,105786,62579,453813,169639,26962,340707,261663,430574,10055,172699,187445,88231,124256,95149,284603
476440,75458,300055,381265,45089,429607,258160,110387,207785,216687,243169,6460,19839,21130,25132,32259,39133,46023,48485,79359,84788
477023,10416,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233
477105,13649,410735,189149,129379,4115,44297,71398,96075,151974,275333,279741,287975,319080,330322,402827,421471,44396,104937,123861,150645
477462,119527,162184,25485,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029
477662,241716,456931,27646,61237,70044,106108,111787,143609,157267,161293,216062,279624,286797,287657,308906,350189,424685,447871,453259,457671
477671,147947,4132,434432,419916,441966,309557,109661,332847,200035,300325,137717,189847,241602,176600,78945,86057,41053,65029,137835,398955
477984,56477,217869,238650,320732,446506,15980,35439,183997,89232,50855,283928,285949,292412,342553,3548,3621,4422,9710,9934,10628
478045,18886,11007,44318,111334,151677,169890,240423,249189,255706,306626,346772,377013,152244,26378,261307,456741,45657,104478,130320,264978
478191,146023,29021,328541,40868,24409,215889,214746,86111,304628,244834,169476,5411,461686,187946,309778,370653,257040,298009,335975,96924
478194,244534,280147,106579,98630,355799,227402,146689,316032,377798,156656,282725,91739,10935,14656,46023,62077,63338,71888,86297,89821
478332,7890,41466,57637,81694,187472,245099,226510,243515,366585,18653,99604,252945,207616,257538,329943,423841,124195,218073,331500,433996
478398,100711,292417,25822,290567,364270,168156,119313,93050,269610,460681,329749,121640,340949,91468,18717,376172,351540,372561,460520,170540
478537,203637,92389,353942,249737,250702,362236,376581,419575,186365,118672,285281,254822,427964,439600,65838,401157,293471,314841,71058,201776
