block,family,magnitude,store_id,dept_id,date,window_position,original_actual_sales,injected_actual_sales,expected_sales,prior_robust_scale,prior_sales_robust_scale,score_before,score_after,detected,direction_correct,detected_at_4
development_3,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-08-12,2,692.0,119.71640000000002,692.1715188906741,78.2379253292243,143.0709,-0.08890101243974496,-7.403558163582711,True,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_1,2015-08-13,3,607.0,34.71640000000002,693.0637657087805,78.2379253292243,143.0709,-1.1867349140504129,-8.50139206519338,True,True,True
development_3,one_day_positive_spike,2,CA_1,HOUSEHOLD_2,2015-07-21,1,180.0,277.85159999999996,209.06466150292124,27.76088292934403,48.925799999999995,-0.9172346275456853,2.607566807950737,False,True,False
development_3,one_day_positive_spike,4,CA_1,HOUSEHOLD_2,2015-07-21,1,180.0,375.7032,209.06466150292124,27.76088292934403,48.925799999999995,-0.9172346275456853,6.132368243447162,True,True,True
development_3,one_day_negative_drop,2,CA_1,HOUSEHOLD_2,2015-07-22,1,164.0,66.14840000000001,209.06466150292124,27.76088292934403,48.925799999999995,-1.493585172329243,-5.018386607825667,True,True,True
development_3,one_day_negative_drop,4,CA_1,HOUSEHOLD_2,2015-07-22,1,164.0,0.0,209.06466150292124,27.76088292934403,48.925799999999995,-1.493585172329243,-7.401178256360709,True,True,True
development_3,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-07-23,1,204.0,301.85159999999996,210.17691745612552,27.76088292934403,48.925799999999995,-0.09277439315585145,3.4320270423405708,True,True,False
development_3,two_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-07-24,2,259.0,356.85159999999996,251.61756683801033,27.76088292934403,48.925799999999995,0.395659301573021,3.920460737069443,True,True,False
development_3,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-07-23,1,204.0,399.7032,210.17691745612552,27.76088292934403,48.925799999999995,-0.09277439315585145,6.9568284778369955,True,True,True
development_3,two_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-07-24,2,259.0,454.7032,251.61756683801033,27.76088292934403,48.925799999999995,0.395659301573021,7.445262172565867,True,True,True
development_3,two_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-07-25,1,239.0,141.1484,290.6057670135861,27.76088292934403,48.925799999999995,-1.7292082801141446,-5.254009715610568,True,True,True
development_3,two_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-07-26,2,287.0,189.1484,295.59403988970774,27.76088292934403,48.925799999999995,-0.17984375761858098,-3.704645193115004,True,True,False
development_3,two_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-07-25,1,239.0,43.29680000000002,290.6057670135861,27.76088292934403,48.925799999999995,-1.7292082801141446,-8.778811151106991,True,True,True
development_3,two_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-07-26,2,287.0,91.29680000000002,295.59403988970774,27.76088292934403,48.925799999999995,-0.17984375761858098,-7.229446628611427,True,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-07-27,1,250.0,347.85159999999996,210.9485469714063,27.76088292934403,48.925799999999995,1.53643785487793,5.061239290374353,True,True,True
development_3,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-07-28,2,184.0,281.85159999999996,207.63315971508752,27.76088292934403,48.925799999999995,-0.7215815641450081,2.803219871351414,False,True,False
development_3,three_day_positive_sustained_spike,2,CA_1,HOUSEHOLD_2,2015-07-29,3,191.0,288.85159999999996,207.63315971508752,27.76088292934403,48.925799999999995,-0.4694282008022016,3.0553732346942204,True,True,False
development_3,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-07-27,1,250.0,445.7032,210.9485469714063,27.76088292934403,48.925799999999995,1.53643785487793,8.586040725870777,True,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-07-28,2,184.0,379.7032,207.63315971508752,27.76088292934403,48.925799999999995,-0.7215815641450081,6.328021306847838,True,True,True
development_3,three_day_positive_sustained_spike,4,CA_1,HOUSEHOLD_2,2015-07-29,3,191.0,386.7032,207.63315971508752,27.76088292934403,48.925799999999995,-0.4694282008022016,6.580174670190645,True,True,True
development_3,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-07-30,1,204.0,106.14840000000001,209.33951640604772,27.76088292934403,48.925799999999995,-0.06260960869243495,-3.5874110441888583,True,True,False
development_3,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-07-31,2,246.0,148.1484,260.7798582400252,27.76088292934403,48.925799999999995,-0.4026687436271803,-3.9274701791236035,True,True,False
development_3,three_day_negative_sustained_drop,2,CA_1,HOUSEHOLD_2,2015-08-01,3,272.0,174.1484,339.7339964638764,27.76088292934403,48.925799999999995,-2.310177894493459,-5.834979329989882,True,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-07-30,1,204.0,8.296800000000019,209.33951640604772,27.76088292934403,48.925799999999995,-0.06260960869243495,-7.11221247968528,True,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-07-31,2,246.0,50.29680000000002,260.7798582400252,27.76088292934403,48.925799999999995,-0.4026687436271803,-7.452271614620026,True,True,True
development_3,three_day_negative_sustained_drop,4,CA_1,HOUSEHOLD_2,2015-08-01,3,272.0,76.29680000000002,339.7339964638764,27.76088292934403,48.925799999999995,-2.310177894493459,-9.359780765486304,True,True,True
development_3,one_day_positive_spike,2,CA_2,FOODS_1,2015-08-02,1,495.0,638.8122,537.8578684269339,39.7685446866221,71.9061,-0.42425448825267054,3.1919754023115052,True,True,False
development_3,one_day_positive_spike,4,CA_2,FOODS_1,2015-08-02,1,495.0,782.6243999999999,537.8578684269339,39.7685446866221,71.9061,-0.42425448825267054,6.80820529287568,True,True,True
development_3,one_day_negative_drop,2,CA_2,FOODS_1,2015-08-03,1,341.0,197.1878,435.8527132124909,39.7685446866221,71.9061,-1.731690935708284,-5.3479208262724605,True,True,True
development_3,one_day_negative_drop,4,CA_2,FOODS_1,2015-08-03,1,341.0,53.37560000000002,435.8527132124909,39.7685446866221,71.9061,-1.731690935708284,-8.964150716836636,True,True,True
development_3,two_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-08-04,1,457.0,600.8122,397.12438004577024,39.7685446866221,71.9061,2.1590305977545783,5.775260488318754,True,True,True
development_3,two_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-08-05,2,400.0,543.8122,393.9245112034265,39.7685446866221,71.9061,0.8061993191246046,4.4224292096887785,True,True,True
development_3,two_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-08-04,1,457.0,744.6243999999999,397.12438004577024,39.7685446866221,71.9061,2.1590305977545783,9.39149037888293,True,True,True
development_3,two_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-08-05,2,400.0,687.6243999999999,393.9245112034265,39.7685446866221,71.9061,0.8061993191246046,8.038659100252953,True,True,True
development_3,two_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-08-06,1,394.0,250.1878,405.07378114372415,39.7685446866221,71.9061,0.37497232614724757,-3.241257564416929,True,True,False
development_3,two_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-08-07,2,500.0,356.18780000000004,473.2743894903493,39.7685446866221,71.9061,1.3254569855994793,-2.290772904964696,False,True,False
development_3,two_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-08-06,1,394.0,106.37560000000002,405.07378114372415,39.7685446866221,71.9061,0.37497232614724757,-6.857487454981106,True,True,True
development_3,two_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-08-07,2,500.0,212.37560000000002,473.2743894903493,39.7685446866221,71.9061,1.3254569855994793,-5.907002795528873,True,True,True
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-08-08,1,429.0,572.8122,561.051924477295,39.7685446866221,71.9061,-2.667083758300498,0.9491461322636778,False,True,False
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-08-09,2,522.0,665.8122,541.4610056464118,39.7685446866221,71.9061,0.16407135984890006,3.7803012504130757,True,True,False
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_1,2015-08-10,3,390.0,533.8122,430.4317386379256,39.7685446866221,71.9061,-0.3632482380082544,3.252981652555921,True,True,False
development_3,three_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-08-08,1,429.0,716.6243999999999,561.051924477295,39.7685446866221,71.9061,-2.667083758300498,4.565376022827853,True,True,True
development_3,three_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-08-09,2,522.0,809.6243999999999,541.4610056464118,39.7685446866221,71.9061,0.16407135984890006,7.396531140977251,True,True,True
development_3,three_day_positive_sustained_spike,4,CA_2,FOODS_1,2015-08-10,3,390.0,677.6243999999999,430.4317386379256,39.7685446866221,71.9061,-0.3632482380082544,6.869211543120096,True,True,True
development_3,three_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-08-11,1,315.0,171.1878,381.01652358115354,39.7685446866221,71.9061,-1.00659048613016,-4.622820376694336,True,True,True
development_3,three_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-08-12,2,352.0,208.1878,381.03009950527894,39.7685446866221,71.9061,-0.07654830411597625,-3.6927781946801526,True,True,False
development_3,three_day_negative_sustained_drop,2,CA_2,FOODS_1,2015-08-13,3,457.0,313.18780000000004,391.6644793710769,39.7685446866221,71.9061,2.296322538350283,-1.3199073522138924,False,True,False
development_3,three_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-08-11,1,315.0,27.37560000000002,381.01652358115354,39.7685446866221,71.9061,-1.00659048613016,-8.239050267258513,True,True,True
development_3,three_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-08-12,2,352.0,64.37560000000002,381.03009950527894,39.7685446866221,71.9061,-0.07654830411597625,-7.309008085244328,True,True,True
development_3,three_day_negative_sustained_drop,4,CA_2,FOODS_1,2015-08-13,3,457.0,169.37560000000002,391.6644793710769,39.7685446866221,71.9061,2.296322538350283,-4.936137242778069,True,True,True
development_3,one_day_positive_spike,2,CA_2,FOODS_2,2015-07-21,1,339.0,380.51279999999997,303.13477977695175,20.09725404436599,20.7564,3.1719465246008163,5.2375421481799265,True,True,True
development_3,one_day_positive_spike,4,CA_2,FOODS_2,2015-07-21,1,339.0,422.0256,303.13477977695175,20.09725404436599,20.7564,3.1719465246008163,7.303137771759041,True,True,True
development_3,one_day_negative_drop,2,CA_2,FOODS_2,2015-07-22,1,287.0,245.4872,303.13477977695175,20.09725404436599,20.7564,0.5845283686076326,-1.4810672549714796,False,True,False
development_3,one_day_negative_drop,4,CA_2,FOODS_2,2015-07-22,1,287.0,203.9744,303.13477977695175,20.09725404436599,20.7564,0.5845283686076326,-3.546662878550592,True,True,False
development_3,two_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-07-23,1,227.0,268.51279999999997,313.85936913078234,20.09725404436599,20.7564,-2.934588680801281,-0.8689930572221702,False,False,False
development_3,two_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-07-24,2,329.0,370.51279999999997,343.4817045995128,20.09725404436599,20.7564,0.6667821518254632,2.732377775404574,False,True,False
development_3,two_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-07-23,1,227.0,310.0256,313.85936913078234,20.09725404436599,20.7564,-2.934588680801281,1.1966025663569433,False,True,False
development_3,two_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-07-24,2,329.0,412.0256,343.4817045995128,20.09725404436599,20.7564,0.6667821518254632,4.797973398983688,True,True,True
development_3,two_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-07-25,1,430.0,388.48720000000003,411.9813319535496,20.09725404436599,20.7564,2.283937041454492,0.21834141787537872,False,False,False
development_3,two_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-07-26,2,520.0,478.48720000000003,417.261353057269,20.09725404436599,20.7564,6.499437263985178,4.433841640406068,True,False,True
development_3,two_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-07-25,1,430.0,346.9744,411.9813319535496,20.09725404436599,20.7564,2.283937041454492,-1.8472542057037347,False,True,False
development_3,two_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-07-26,2,520.0,436.9744,417.261353057269,20.09725404436599,20.7564,6.499437263985178,2.3682460168269546,False,False,False
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-07-27,1,418.0,459.51279999999997,287.9039313167776,20.09725404436599,20.7564,7.860688989225759,9.926284612804869,True,True,True
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-07-28,2,248.0,289.51279999999997,281.49323016795756,20.09725404436599,20.7564,-0.27919412565381796,1.7864014979252927,False,True,False
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_2,2015-07-29,3,221.0,262.51279999999997,281.49323016795756,20.09725404436599,20.7564,-1.6226612451118172,0.4429343784672935,False,True,False
development_3,three_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-07-27,1,418.0,501.0256,287.9039313167776,20.09725404436599,20.7564,7.860688989225759,11.991880236383983,True,True,True
development_3,three_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-07-28,2,248.0,331.0256,281.49323016795756,20.09725404436599,20.7564,-0.27919412565381796,3.8519971215044064,True,True,False
development_3,three_day_positive_sustained_spike,4,CA_2,FOODS_2,2015-07-29,3,221.0,304.0256,281.49323016795756,20.09725404436599,20.7564,-1.6226612451118172,2.508530002046407,False,True,False
development_3,three_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-07-30,1,298.0,256.48720000000003,293.80152011837663,20.09725404436599,20.7564,1.5962715457445753,-0.46932407783453545,False,True,False
development_3,three_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-07-31,2,369.0,327.48720000000003,346.08961516988944,20.09725404436599,20.7564,2.5273392879933145,0.4617436644142039,False,False,False
development_3,three_day_negative_sustained_drop,2,CA_2,FOODS_2,2015-08-01,3,516.0,474.48720000000003,490.4989003111284,20.09725404436599,20.7564,2.65624818535023,0.5906525617711195,False,False,False
development_3,three_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-07-30,1,298.0,214.9744,293.80152011837663,20.09725404436599,20.7564,1.5962715457445753,-2.534919701413649,False,True,False
development_3,three_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-07-31,2,369.0,285.9744,346.08961516988944,20.09725404436599,20.7564,2.5273392879933145,-1.6038519591649096,False,True,False
development_3,three_day_negative_sustained_drop,4,CA_2,FOODS_2,2015-08-01,3,516.0,432.9744,490.4989003111284,20.09725404436599,20.7564,2.65624818535023,-1.474943061807994,False,True,False
development_3,one_day_positive_spike,2,CA_2,FOODS_3,2015-08-02,1,2250.0,2626.5804,2235.068852265247,111.20367211676187,188.2902,0.2376992697366585,3.6241018302977626,True,True,False
development_3,one_day_positive_spike,4,CA_2,FOODS_3,2015-08-02,1,2250.0,3003.1608,2235.068852265247,111.20367211676187,188.2902,0.2376992697366585,7.010504390858871,True,True,True
development_3,one_day_negative_drop,2,CA_2,FOODS_3,2015-08-03,1,1427.0,1050.4196,1824.0730273158167,111.20367211676187,188.2902,-3.467251899663328,-6.853654460224434,True,True,True
development_3,one_day_negative_drop,4,CA_2,FOODS_3,2015-08-03,1,1427.0,673.8392,1824.0730273158167,111.20367211676187,188.2902,-3.467251899663328,-10.240057020785539,True,True,True
development_3,two_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-08-04,1,1410.0,1786.5804,1639.3709405289112,111.20367211676187,188.2902,-1.9591894086079846,1.4272131519531215,False,True,False
development_3,two_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-08-05,2,1462.0,1838.5804,1632.8886935735952,111.20367211676187,188.2902,-1.43328728827233,1.9531152722887761,False,True,False
development_3,two_day_positive_sustained_spike,4,CA_2,FOODS_3,2015-08-04,1,1410.0,2163.1608,1639.3709405289112,111.20367211676187,188.2902,-1.9591894086079846,4.813615712514228,True,True,True
development_3,two_day_positive_sustained_spike,4,CA_2,FOODS_3,2015-08-05,2,1462.0,2215.1608,1632.8886935735952,111.20367211676187,188.2902,-1.43328728827233,5.339517832849882,True,True,True
development_3,two_day_negative_sustained_drop,2,CA_2,FOODS_3,2015-08-06,1,1471.0,1094.4196,1639.4037421789008,111.20367211676187,188.2902,-1.4109413409902536,-4.7973439015513595,True,True,True
development_3,two_day_negative_sustained_drop,2,CA_2,FOODS_3,2015-08-07,2,1899.0,1522.4196,1880.2600625435448,111.20367211676187,188.2902,0.2719498448229132,-3.1144527157381927,True,True,False
development_3,two_day_negative_sustained_drop,4,CA_2,FOODS_3,2015-08-06,1,1471.0,717.8392,1639.4037421789008,111.20367211676187,188.2902,-1.4109413409902536,-8.183746462112465,True,True,True
development_3,two_day_negative_sustained_drop,4,CA_2,FOODS_3,2015-08-07,2,1899.0,1145.8392,1880.2600625435448,111.20367211676187,188.2902,0.2719498448229132,-6.500855276299299,True,True,True
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-08-08,1,2191.0,2567.5804,2180.514566276022,111.20367211676187,188.2902,0.19772114737657298,3.584123707937677,True,True,False
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-08-09,2,2166.0,2542.5804,2183.882387316609,111.20367211676187,188.2902,-0.057376732941634756,3.329025827619469,True,True,False
development_3,three_day_positive_sustained_spike,2,CA_2,FOODS_3,2015-08-10,3,1472.0,1848.5804,1749.2311473818634,111.20367211676187,188.2902,-2.389572739858951,0.9968298207021552,False,True,False
development_3,three_day_positive_sustained_spike,4,CA_2,FOODS_3,2015-08-08,1,2191.0,2944.1608,2180.514566276022,111.20367211676187,188.2902,0.19772114737657298,6.970526268498785,True,True,True
development_3,three_day_positive_sustained_spike,4,CA_2,FOODS_3,2015-08-09,2,2166.0,2919.1608,2183.882387316609,111.20367211676187,188.2902,-0.057376732941634756,6.715428388180578,True,True,True
